,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
10925,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,03:04,05h 19m,INR 500,36 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10926,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,03:35,05h 45m,INR 470,42 Seats available,"4.6
45",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10927,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:50,02:30,04h 40m,INR 500,30 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10928,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:55,03:10,05h 15m,INR 509,40 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10929,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:55,03:00,05h 05m,540,30 Seats available,"4.8
35",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10930,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:55,02:35,04h 40m,599,29 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10931,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),21:55,03:50,05h 55m,469,31 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10932,NueGo,Electric A/C Seater (2+2),22:00,03:15,05h 15m,356,42 Seats available,"4.2
207",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10933,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,02:50,04h 50m,569,36 Seats available,"4.8
49",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10934,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:15,05h 15m,442,42 Seats available,"4.4
166",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10935,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:20,05h 20m,474,31 Seats available,"4.9
20",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10936,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,02:45,04h 40m,526,37 Seats available,"4.9
15",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10937,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:10,03:20,05h 10m,540,28 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10938,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,03:20,05h 00m,639,33 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10939,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,03:00,04h 30m,522,26 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10940,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,02:45,04h 15m,522,26 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10941,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,03:50,05h 10m,474,52 Seats available,"4.7
45",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10942,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:40,03:40,05h 00m,540,34 Seats available,"4.7
23",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10943,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,03:00,04h 20m,495,41 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10944,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,04:05,05h 15m,574,35 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10945,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50,03:35,04h 45m,360,29 Seats available,"4.7
93",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10946,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,04:00,05h 10m,523,41 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10947,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),22:50,20:20,21h 30m,523,41 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10948,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,04:15,05h 20m,467,31 Seats available,"4.7
126",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10949,City Land Travels,A/C Seater/Sleeper (2+1),23:00,03:50,04h 50m,495,29 Seats available,"3.0
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10950,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,04:45,05h 45m,509,39 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10951,Laxmi holidays,VE A/C Sleeper (2+1),23:00,04:15,05h 15m,570,31 Seats available,"4.6
339",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10952,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,474,29 Seats available,"4.6
42",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10953,Yolo Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,03:24,04h 24m,INR 600,36 Seats available,"4.6
15",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10954,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),23:00,04:40,05h 40m,540,48 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10955,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,03:50,04h 50m,495,31 Seats available,"5.0
9",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10956,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:10,04:40,05h 30m,540,31 Seats available,"4.9
30",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10957,Yolo Bus,Volvo 9600 A/C Semi Sleeper (2+2),23:16,04:27,05h 11m,INR 550,33 Seats available,"4.9
106",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10958,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04:40,05h 15m,523,39 Seats available,"5.0
24",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10959,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04:15,04h 50m,523,39 Seats available,"4.3
123",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10960,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:35,05h 05m,474,38 Seats available,"5.0
17",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10961,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,04:55,05h 25m,648,33 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10962,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:30,05h 00m,INR 399,36 Seats available,"4.8
228",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10963,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,04:45,05h 15m,648,33 Seats available,"4.8
28",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10964,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,04:20,04h 50m,570,33 Seats available,"4.4
161",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10965,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,04:40,05h 00m,570,33 Seats available,"4.5
139",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10966,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:40,05:05,05h 25m,540,32 Seats available,"4.6
43",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10967,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:10,04h 15m,INR 500,53 Seats available,"3.3
39",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10968,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,495,38 Seats available,"3.9
37",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10969,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:25,04h 30m,INR 500,53 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10970,NueGo,Electric A/C Seater (2+2),12:25,17:15,04h 50m,404,28 Seats available,"2.7
37",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10971,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30,21:30,06h 00m,629,39 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10972,Big Bus,A/C Seater / Sleeper (2+2),15:30,20:20,04h 50m,INR 599,41 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10973,City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,22:30,06h 00m,495,39 Seats available,"2.8
16",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10974,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00,23:00,06h 00m,629,37 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10975,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:30,23:15,05h 45m,INR 550,44 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10976,Big Bus,A/C Seater / Sleeper (2+2),17:35,22:25,04h 50m,INR 595,39 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10977,City Land Travels,A/C Seater/Sleeper (2+1),18:00,23:50,05h 50m,INR 538,30 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10978,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,23:50,05h 35m,585,30 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10979,Zakir Flights,Volvo A/C Semi Sleeper (2+2),18:30,00:30,06h 00m,541,29 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10980,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,01:50,07h 05m,INR 599,32 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10981,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,01:00,05h 40m,600,41 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10982,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,01:05,05h 40m,495,39 Seats available,"2.8
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10983,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,01:00,05h 30m,617,37 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10984,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,00:30,05h 00m,INR 649,29 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10985,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 450,27 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10986,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,23:30,04h 00m,499,37 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10987,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:40,00:45,05h 05m,494,41 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10988,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:10,01:15,05h 05m,494,39 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10989,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,02:30,06h 00m,629,36 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10990,City Land Travels,A/C Seater/Sleeper (2+1),20:30,01:50,05h 20m,495,30 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10991,Big Bus,A/C Seater / Sleeper (2+2),20:30,01:20,04h 50m,INR 595,39 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10992,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:15,04h 45m,INR 600,35 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10993,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,522,48 Seats available,"1.8
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10994,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),21:00,02:45,05h 45m,INR 599,38 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10995,DS Hari Travels,A/C Seater / Sleeper (2+2),21:00,02:30,05h 30m,INR 499,46 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10996,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,04:05,06h 35m,INR 599,21 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10997,NueGo,Electric A/C Seater (2+2),21:30,02:55,05h 25m,598,39 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10998,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,04:30,06h 00m,629,38 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
10999,Big Bus,A/C Seater / Sleeper (2+2),22:30,02:50,04h 20m,INR 595,40 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11000,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),23:30,04:15,04h 45m,570,32 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11001,NueGo,Electric A/C Seater (2+2),06:45,11:25,04h 40m,743,3 Seats available,"3.8
47",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11002,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),16:20,21:30,05h 10m,3324,36 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11003,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:00,23:29,05h 29m,INR 699,24 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11004,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00,23:30,05h 30m,712,36 Seats available,"4.2
28",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11005,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,22:45,04h 15m,693,37 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11006,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:45,05h 45m,INR 900,29 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11007,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:00,00:15,05h 15m,744,31 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11008,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00,23:40,04h 40m,INR 1649,41 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11009,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),19:00,00:20,05h 20m,INR 899,16 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11010,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,00:30,05h 15m,744,33 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11011,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),19:15,00:54,05h 39m,1948,35 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11012,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,00:45,05h 15m,744,31 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11013,IntrCity SmartBus,AC Sleeper (2+1),19:30,01:45,06h 15m,INR 849,32 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11014,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 1499,41 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11015,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:30,23:51,04h 21m,1350,31 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11016,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:30,00:50,05h 20m,INR 1649,29 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11017,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:40,00:40,05h 00m,1519,38 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11018,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),19:40,23:50,04h 10m,INR 849,31 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11019,Awadh Travels,A/C Sleeper (2+2),19:40,01:00,05h 20m,764,46 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11020,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:41,00:51,05h 10m,1994,48 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11021,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:55,00:18,04h 23m,1804,36 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11022,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),20:00,23:59,03h 59m,INR 849,33 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11023,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),20:00,01:29,05h 29m,INR 699,12 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11024,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:00,01:15,05h 15m,1181,41 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11025,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,01:00,05h 00m,962,41 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11026,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,694,33 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11027,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),20:30,01:26,04h 56m,699,48 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11028,Apex Bus Travels,A/C Seater / Sleeper (2+2),20:30,01:00,04h 30m,739,38 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11029,IntrCity SmartBus,AC Sleeper (2+1),20:40,01:40,05h 00m,INR 849,33 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11030,Metahills holidays,Scania A/C Semi Sleeper (2+2),21:00,01:21,04h 21m,2250,26 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11031,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:00,02:00,05h 00m,1519,42 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11032,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,02:45,05h 45m,1181,41 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11033,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),21:01,02:11,05h 10m,1994,42 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11034,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:25,02:35,05h 10m,740,45 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11035,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,02:30,05h 00m,950,35 Seats available,"4.9
23",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11036,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,02:30,05h 00m,674,32 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11037,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,02:15,04h 30m,740,41 Seats available,"4.9
26",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11038,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),21:55,03:25,05h 30m,INR 1904.76,44 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11039,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,03:00,05h 00m,902,49 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11040,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,03:10,05h 10m,760,36 Seats available,"4.9
32",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11041,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,02:30,04h 30m,INR 699,46 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
11042,Kedara Bus,Volvo A/C Semi Sleeper (2+2),22:15,03:45,05h 30m,1424,41 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
